path_id,length,diagnosis,path
697,7,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Hemolytic_Anemia_Diagnosis
698,7,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Chronic_Disease_Anemia_Diagnosis
699,5,B12_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> B12_Deficiency_Diagnosis
700,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
701,6,MDS_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Bone_Marrow_Biopsy -> MDS_Diagnosis
702,4,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> IDA_Diagnosis
703,4,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> IDA_Diagnosis
704,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
705,7,Thalassemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Thalassemia_Diagnosis
706,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
707,5,Folate_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Folate_Deficiency_Diagnosis
708,7,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Chronic_Disease_Anemia_Diagnosis
709,8,B12_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> Repeat_CBC -> CBC -> B12_Folate_Test -> Methylmalonic_Acid_Test -> B12_Deficiency_Diagnosis
710,5,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
711,8,Aplastic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> LDH_Test -> Peripheral_Blood_Smear -> Bone_Marrow_Biopsy -> Aplastic_Anemia_Diagnosis
712,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
713,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
714,6,Thalassemia_Diagnosis,Start -> CBC -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Thalassemia_Diagnosis
715,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
716,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
717,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
718,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Repeat_Iron_Panel -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
719,8,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Coombs_Test -> Hemolytic_Anemia_Diagnosis
720,5,Folate_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Folate_Deficiency_Diagnosis
721,5,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
722,5,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
723,7,Thalassemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Thalassemia_Diagnosis
724,5,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
725,6,IDA_Diagnosis,Start -> CBC -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
726,6,Aplastic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Bone_Marrow_Biopsy -> Aplastic_Anemia_Diagnosis
727,7,Thalassemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Thalassemia_Diagnosis
728,6,Hemolytic_Anemia_Diagnosis,Start -> CBC -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Hemolytic_Anemia_Diagnosis
729,5,B12_Deficiency_Diagnosis,Start -> CBC -> B12_Folate_Test -> Methylmalonic_Acid_Test -> B12_Deficiency_Diagnosis
730,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Repeat_CBC -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
731,6,Chronic_Kidney_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> EPO_Level_Test -> Chronic_Kidney_Disease_Anemia_Diagnosis
732,4,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> IDA_Diagnosis
733,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Repeat_Iron_Panel -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
734,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
735,5,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
736,6,MDS_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Bone_Marrow_Biopsy -> MDS_Diagnosis
737,6,B12_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Methylmalonic_Acid_Test -> B12_Deficiency_Diagnosis
738,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
739,9,MDS_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Reticulocyte_Count -> LDH_Test -> Peripheral_Blood_Smear -> Bone_Marrow_Biopsy -> MDS_Diagnosis
740,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
741,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Repeat_CBC -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
742,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
743,5,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> Reticulocyte_Count -> EPO_Level_Test -> Chronic_Disease_Anemia_Diagnosis
744,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
745,7,IDA_Diagnosis,Start -> CBC -> Iron_Studies -> Repeat_Iron_Panel -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
746,7,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Hemolytic_Anemia_Diagnosis
747,6,MDS_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Bone_Marrow_Biopsy -> MDS_Diagnosis
748,7,Thalassemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Thalassemia_Diagnosis
749,6,Chronic_Kidney_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> EPO_Level_Test -> Chronic_Kidney_Disease_Anemia_Diagnosis
750,4,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> IDA_Diagnosis
751,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
752,6,B12_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Methylmalonic_Acid_Test -> B12_Deficiency_Diagnosis
753,8,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Hemolytic_Anemia_Diagnosis
754,7,Aplastic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> EPO_Level_Test -> Bone_Marrow_Biopsy -> Aplastic_Anemia_Diagnosis
755,4,Folate_Deficiency_Diagnosis,Start -> CBC -> B12_Folate_Test -> Folate_Deficiency_Diagnosis
756,5,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
757,7,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> Repeat_Reticulocyte -> Reticulocyte_Count -> Hemolytic_Anemia_Diagnosis
758,7,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Chronic_Disease_Anemia_Diagnosis
759,9,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Coombs_Test -> Hemolytic_Anemia_Diagnosis
760,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
761,6,Chronic_Kidney_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> EPO_Level_Test -> Chronic_Kidney_Disease_Anemia_Diagnosis
762,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
763,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
764,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Repeat_CBC -> CBC -> MCV_Analysis -> Repeat_CBC -> IDA_Diagnosis
765,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
766,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
767,5,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> Hemolytic_Anemia_Diagnosis
768,5,Aplastic_Anemia_Diagnosis,Start -> CBC -> B12_Folate_Test -> Bone_Marrow_Biopsy -> Aplastic_Anemia_Diagnosis
769,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
770,6,Aplastic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Bone_Marrow_Biopsy -> Aplastic_Anemia_Diagnosis
771,7,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Chronic_Disease_Anemia_Diagnosis
772,8,MDS_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> LDH_Test -> Peripheral_Blood_Smear -> Bone_Marrow_Biopsy -> MDS_Diagnosis
773,6,Aplastic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Bone_Marrow_Biopsy -> Aplastic_Anemia_Diagnosis
774,8,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Repeat_Iron_Panel -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Chronic_Disease_Anemia_Diagnosis
775,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Repeat_CBC -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
776,7,Autoimmune_Hemolytic_Diagnosis,Start -> CBC -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Coombs_Test -> Autoimmune_Hemolytic_Diagnosis
777,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
778,6,IDA_Diagnosis,Start -> CBC -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
779,5,Aplastic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Bone_Marrow_Biopsy -> Aplastic_Anemia_Diagnosis
780,5,Folate_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Folate_Deficiency_Diagnosis
781,5,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
782,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Repeat_CBC -> CBC -> MCV_Analysis -> Reticulocyte_Count -> IDA_Diagnosis
783,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
784,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
785,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
786,5,Aplastic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Bone_Marrow_Biopsy -> Aplastic_Anemia_Diagnosis
787,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Repeat_CBC -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
788,8,Thalassemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Repeat_Iron_Panel -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Thalassemia_Diagnosis
789,8,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Coombs_Test -> Hemolytic_Anemia_Diagnosis
790,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
791,5,Aplastic_Anemia_Diagnosis,Start -> CBC -> B12_Folate_Test -> Bone_Marrow_Biopsy -> Aplastic_Anemia_Diagnosis
792,5,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
793,5,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
794,7,Thalassemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Thalassemia_Diagnosis
795,7,Thalassemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Thalassemia_Diagnosis
796,7,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Chronic_Disease_Anemia_Diagnosis
797,6,B12_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Methylmalonic_Acid_Test -> B12_Deficiency_Diagnosis
798,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
799,4,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> IDA_Diagnosis
800,5,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
801,7,Thalassemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Thalassemia_Diagnosis
802,5,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> Hemolytic_Anemia_Diagnosis
803,5,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
804,4,Hemolytic_Anemia_Diagnosis,Start -> CBC -> Reticulocyte_Count -> Hemolytic_Anemia_Diagnosis
805,6,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> EPO_Level_Test -> Chronic_Disease_Anemia_Diagnosis
806,7,Thalassemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Thalassemia_Diagnosis
807,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
808,7,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Chronic_Disease_Anemia_Diagnosis
809,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
810,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
811,5,Folate_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Folate_Deficiency_Diagnosis
812,5,Folate_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Folate_Deficiency_Diagnosis
813,5,Chronic_Kidney_Disease_Anemia_Diagnosis,Start -> CBC -> Reticulocyte_Count -> EPO_Level_Test -> Chronic_Kidney_Disease_Anemia_Diagnosis
814,7,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Hemolytic_Anemia_Diagnosis
815,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
816,7,Thalassemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Thalassemia_Diagnosis
817,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
818,6,B12_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Methylmalonic_Acid_Test -> B12_Deficiency_Diagnosis
819,5,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> Hemolytic_Anemia_Diagnosis
820,7,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Chronic_Disease_Anemia_Diagnosis
821,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
822,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
823,6,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> EPO_Level_Test -> Chronic_Disease_Anemia_Diagnosis
824,8,Aplastic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> LDH_Test -> Peripheral_Blood_Smear -> Bone_Marrow_Biopsy -> Aplastic_Anemia_Diagnosis
825,7,Aplastic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> EPO_Level_Test -> Bone_Marrow_Biopsy -> Aplastic_Anemia_Diagnosis
826,7,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Hemolytic_Anemia_Diagnosis
827,4,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> IDA_Diagnosis
828,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
829,8,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Repeat_Iron_Panel -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
830,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
831,5,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
832,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
833,8,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Repeat_Iron_Panel -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Chronic_Disease_Anemia_Diagnosis
834,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
835,6,Thalassemia_Diagnosis,Start -> CBC -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Thalassemia_Diagnosis
836,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
837,5,Folate_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Folate_Deficiency_Diagnosis
838,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
839,5,Aplastic_Anemia_Diagnosis,Start -> CBC -> B12_Folate_Test -> Bone_Marrow_Biopsy -> Aplastic_Anemia_Diagnosis
840,5,Folate_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Folate_Deficiency_Diagnosis
841,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
842,7,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Chronic_Disease_Anemia_Diagnosis
843,7,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Chronic_Disease_Anemia_Diagnosis
844,7,Aplastic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> EPO_Level_Test -> Bone_Marrow_Biopsy -> Aplastic_Anemia_Diagnosis
845,8,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Coombs_Test -> Hemolytic_Anemia_Diagnosis
846,4,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> IDA_Diagnosis
847,7,Thalassemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Thalassemia_Diagnosis
848,5,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> Hemolytic_Anemia_Diagnosis
849,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
850,5,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> IDA_Diagnosis
851,6,B12_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Methylmalonic_Acid_Test -> B12_Deficiency_Diagnosis
852,5,Aplastic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Bone_Marrow_Biopsy -> Aplastic_Anemia_Diagnosis
853,8,Hemolytic_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Reticulocyte_Count -> LDH_Test -> Haptoglobin_Test -> Hemolytic_Anemia_Diagnosis
854,4,Folate_Deficiency_Diagnosis,Start -> CBC -> B12_Folate_Test -> Folate_Deficiency_Diagnosis
855,6,Chronic_Kidney_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> EPO_Level_Test -> Chronic_Kidney_Disease_Anemia_Diagnosis
856,6,MDS_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Bone_Marrow_Biopsy -> MDS_Diagnosis
857,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
858,7,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Chronic_Disease_Anemia_Diagnosis
859,6,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> EPO_Level_Test -> Chronic_Disease_Anemia_Diagnosis
860,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
861,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
862,5,MDS_Diagnosis,Start -> CBC -> B12_Folate_Test -> Bone_Marrow_Biopsy -> MDS_Diagnosis
863,7,Thalassemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Thalassemia_Diagnosis
864,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
865,8,MDS_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> LDH_Test -> Peripheral_Blood_Smear -> Bone_Marrow_Biopsy -> MDS_Diagnosis
866,8,Chronic_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Repeat_Iron_Panel -> Ferritin_Test -> Hemoglobin_Electrophoresis -> Chronic_Disease_Anemia_Diagnosis
867,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
868,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
869,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
870,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
871,6,B12_Deficiency_Diagnosis,Start -> CBC -> MCV_Analysis -> B12_Folate_Test -> Methylmalonic_Acid_Test -> B12_Deficiency_Diagnosis
872,6,Chronic_Kidney_Disease_Anemia_Diagnosis,Start -> CBC -> MCV_Analysis -> Reticulocyte_Count -> EPO_Level_Test -> Chronic_Kidney_Disease_Anemia_Diagnosis
873,7,IDA_Diagnosis,Start -> CBC -> MCV_Analysis -> Iron_Studies -> Ferritin_Test -> TIBC_Test -> IDA_Diagnosis
874,5,MDS_Diagnosis,Start -> CBC -> MCV_Analysis -> Bone_Marrow_Biopsy -> MDS_Diagnosis
